,Round,Day,Date,Time,Venue,Result,GF,GA,Opponent,Attendance,Captain,Formation,Referee,event_id,Manager,League Position ,squadnumber,team_name,player_name,player_id,rating,minutes_played,shotstotal,shotson,offsides,gconceded,gassists,gtotal,ptotal,pkey,paccuracy,ttotal,tblocks,tinterc,dtotal,dwon,dattempts,dsuccess,dpast,fdrawn,fcommit,red,yellow,penaltysuccess,Game,Player Position
295,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,18,Sunderland,George Dobson,20436,6.3,90,0,0,,0,0,0,38,1,86,0,0,0,0,0,1,0,2,1,1,0,0,0,Bolton 21/09/2019,MID
296,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,18,Sunderland,George Dobson,20436,0,1,0,0,,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,MK Dons 28/09/2019,MID
297,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,,Sunderland,George Dobson,20436,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 05/10/2019,MID
298,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,18,Sunderland,George Dobson,20436,6.7,90,1,0,,0,0,0,26,0,83,2,2,1,0,0,2,1,0,2,3,0,0,0,Gillingham 07/12/2019,MID
299,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,18,Sunderland,George Dobson,20436,7.2,90,0,0,,0,0,0,25,0,86,7,0,2,0,0,0,0,2,3,3,0,1,0,MK Dons 18/01/2020,MID
300,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,18,Sunderland,George Dobson,20436,7.2,76,1,0,,0,0,0,41,1,83,1,0,2,0,0,1,1,0,1,0,0,0,0,Fleetwood Town 25/02/2020,MID
301,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,18,Sunderland,George Dobson,20436,7.5,90,0,0,,0,0,0,49,1,96,1,0,3,0,0,0,0,0,2,0,0,0,0,Bristol Rovers 22/02/2020,MID
302,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,18,Sunderland,George Dobson,20436,7.4,90,0,0,,0,0,0,31,0,86,3,0,1,0,0,1,1,0,2,0,0,0,0,Oxford United 15/02/2020,MID
303,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,,Sunderland,George Dobson,20436,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 19/10/2019,MID
304,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,18,Sunderland,George Dobson,20436,7.1,90,2,0,,0,0,0,41,0,83,3,1,2,0,0,0,0,0,2,1,0,1,0,Tranmere Rovers 22/10/2019,MID
305,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,18,Sunderland,George Dobson,20436,7.3,90,2,0,,0,0,0,61,1,84,1,1,1,0,0,1,1,0,1,3,0,1,0,Shrewsbury 26/10/2019,MID
306,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,18,Sunderland,George Dobson,20436,7.6,90,0,0,,0,0,0,43,0,82,5,0,1,0,0,0,0,1,1,0,0,0,0,Southend United 02/11/2019,MID
307,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,18,Sunderland,George Dobson,20436,7,90,1,0,,0,0,0,29,1,74,1,2,0,0,0,0,0,0,1,1,0,0,0,Coventry City 23/11/2019,MID
308,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,,Sunderland,George Dobson,20436,,,,,,,,,,,,,,,,,,,,,,,,,Burton Albion 26/11/2019,MID
309,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,18,Sunderland,George Dobson,20436,5.6,74,0,0,,0,0,0,27,0,81,4,0,0,0,0,0,0,1,1,4,1,2,0,Blackpool 14/12/2019,MID
310,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,George Dobson,20436,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,MID
311,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,18,Sunderland,George Dobson,20436,7.3,78,2,0,,0,0,0,32,1,82,3,1,0,0,0,1,1,1,2,2,0,1,0,Fleetwood Town 01/01/2020,MID
312,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,18,Sunderland,George Dobson,20436,6.8,90,1,0,,0,0,0,34,0,68,5,0,1,0,0,1,0,1,1,0,0,0,0,Doncaster 29/12/2019,MID
313,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,18,Sunderland,George Dobson,20436,7.2,90,0,0,,0,0,0,54,1,93,7,0,1,0,0,1,0,1,1,4,0,0,0,Lincoln City 04/01/2020,MID
314,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,18,Sunderland,George Dobson,20436,7.3,90,0,0,,0,0,0,31,0,67,3,0,1,0,0,2,2,0,2,1,0,0,0,Wycombe 11/01/2020,MID
315,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,18,Sunderland,George Dobson,20436,7,90,1,0,,0,0,0,38,0,79,6,0,1,0,0,0,0,2,0,0,0,0,0,Doncaster 24/01/2020,MID
316,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,18,Sunderland,George Dobson,20436,7,90,0,0,,0,0,0,34,1,73,3,0,0,0,0,1,1,0,2,2,0,1,0,Tranmere Rovers 29/01/2020,MID
317,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,18,Sunderland,George Dobson,20436,6.8,90,0,0,,0,0,0,30,0,75,2,2,2,0,0,1,1,2,0,2,0,1,0,Portsmouth 01/02/2020,MID
318,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,18,Sunderland,George Dobson,20436,7.1,90,1,0,,0,0,0,37,1,86,1,0,0,0,0,1,1,1,1,0,0,0,0,Ipswich Town 08/02/2020,MID
319,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,18,Sunderland,George Dobson,20436,7,90,0,0,,0,0,0,50,0,89,3,0,1,0,0,0,0,2,0,1,0,0,0,Rochdale 11/02/2020,MID
320,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 10/08/2019,MID
321,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,23,Sunderland,Grant Leadbitter,19904,7.6,90,0,0,,0,1,0,29,1,70,5,0,3,0,0,0,0,2,1,1,0,0,0,Portsmouth 17/08/2019,MID
322,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,23,Sunderland,Grant Leadbitter,19904,7.1,90,1,0,,0,0,0,25,0,80,1,0,3,0,0,0,0,0,0,2,0,1,0,Rochdale 20/08/2019,MID
323,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,23,Sunderland,Grant Leadbitter,19904,7.5,90,0,0,,0,0,0,57,3,89,1,1,2,0,0,2,2,0,0,1,0,0,0,AFC Wimbledon 24/08/2019,MID
324,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,23,Sunderland,Grant Leadbitter,19904,6.7,90,0,0,,0,0,0,39,2,88,0,0,3,0,0,0,0,0,0,5,0,1,0,P'borough Utd 31/08/2019,MID
325,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,23,Sunderland,Grant Leadbitter,19904,6.5,75,0,0,,0,0,0,31,1,79,0,0,1,0,0,0,0,2,2,1,0,1,0,Acc'ton Stanley 14/09/2019,MID
326,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Rotherham Utd 17/09/2019,MID
327,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,23,Sunderland,Grant Leadbitter,19904,7.5,74,1,0,,0,0,0,47,4,95,0,0,1,0,0,0,0,1,2,0,0,0,0,Bolton 21/09/2019,MID
328,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 28/09/2019,MID
329,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 05/10/2019,MID
330,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,23,Sunderland,Grant Leadbitter,19904,7.5,90,0,0,,0,0,0,37,1,78,4,2,1,0,0,1,1,0,2,0,0,0,0,Gillingham 07/12/2019,MID
331,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,MK Dons 18/01/2020,MID
332,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,MID
333,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,MID
334,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,MID
335,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,23,Sunderland,Grant Leadbitter,19904,6.4,70,0,0,,0,0,0,18,0,60,0,0,0,0,0,0,0,1,2,0,0,0,0,Wycombe 19/10/2019,MID
336,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 22/10/2019,MID
337,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Shrewsbury 26/10/2019,MID
338,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,23,Sunderland,Grant Leadbitter,19904,6.6,9,0,0,,0,0,0,3,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,Southend United 02/11/2019,MID
339,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,23,Sunderland,Grant Leadbitter,19904,7.5,90,0,0,,0,1,0,58,1,87,2,0,2,0,0,0,0,0,1,1,0,0,0,Coventry City 23/11/2019,MID
340,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,23,Sunderland,Grant Leadbitter,19904,7,80,0,0,,0,0,0,38,1,79,0,0,1,0,0,0,0,1,1,0,0,0,0,Burton Albion 26/11/2019,MID
341,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,23,Sunderland,Grant Leadbitter,19904,6.6,11,1,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blackpool 14/12/2019,MID
342,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,23,Sunderland,Grant Leadbitter,19904,7.3,90,0,0,,0,0,0,50,2,78,0,0,1,0,0,0,0,1,1,1,0,0,0,Bolton 26/12/2019,MID
343,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 01/01/2020,MID
344,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 29/12/2019,MID
345,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,23,Sunderland,Grant Leadbitter,19904,â€“,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lincoln City 04/01/2020,MID
346,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Wycombe 11/01/2020,MID
347,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Doncaster 24/01/2020,MID
348,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Tranmere Rovers 29/01/2020,MID
349,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 01/02/2020,MID
350,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,MID
351,Matchweek 33,Tue,11/02/2020,19:45Â (06:45),Home,W,3,0,Rochdale,"27,401",Max Power,3_4_3,Graham Salisbury,168315,PP,7,,Sunderland,Grant Leadbitter,19904,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 11/02/2020,MID
352,Matchweek 2,Sat,10/08/2019,15:00Â (00:00),Away,D,1,1,Ipswich Town,"24,051",Aiden McGeady,4_3_3,Neil Hair,167939,JR,14,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 10/08/2019,DF
353,Matchweek 3,Sat,17/08/2019,12:30Â (21:30),Home,W,2,1,Portsmouth,"29,140",Grant Leadbitter,4_2_3_1,Michael Salisbury,167955,JR,9,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Portsmouth 17/08/2019,DF
354,Matchweek 4,Tue,20/08/2019,19:45Â (04:45),Away,W,2,1,Rochdale,"5,258",Grant Leadbitter,4_2_3_1,John Busby,167966,JR,6,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Rochdale 20/08/2019,DF
355,Matchweek 5,Sat,24/08/2019,15:00Â (00:00),Home,W,3,1,AFC Wimbledon,"29,725",Grant Leadbitter,4_2_3_1,Anthony Backhouse,167979,JR,4,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,AFC Wimbledon 24/08/2019,DF
356,Matchweek 6,Sat,31/08/2019,15:00Â (00:00),Away,L,0,3,P'borough Utd,"10,005",Grant Leadbitter,4_2_3_1,Craig Hicks,167991,JR,6,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,P'borough Utd 31/08/2019,DF
357,Matchweek 8,Sat,14/09/2019,15:00Â (00:00),Away,W,3,1,Acc'ton Stanley,"4,164",Grant Leadbitter,4_2_3_1,Lee Swabey,168007,JR,6,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Acc'ton Stanley 14/09/2019,DF
358,Matchweek 9,Tue,17/09/2019,19:45Â (04:45),Home,D,1,1,Rotherham Utd,"29,078",Aiden McGeady,4_2_3_1,Ben Toner,168026,JR,5,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Rotherham Utd 17/09/2019,DF
359,Matchweek 10,Sat,21/09/2019,15:00Â (00:00),Away,D,1,1,Bolton,"12,026",Grant Leadbitter,4_2_3_1,Oliver Yates,168032,JR,5,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 21/09/2019,DF
360,Matchweek 11,Sat,28/09/2019,15:00Â (00:00),Home,W,2,1,MK Dons,"29,954",Jordan Willis,4_2_3_1,Paul Marsden,168053,JR,5,3,Sunderland,Joel Lynch,19581,7.4,90,0,0,,0,0,0,18,1,62,2,1,3,0,0,0,0,0,2,2,0,0,0,MK Dons 28/09/2019,DF
361,Matchweek 12,Sat,05/10/2019,15:00Â (00:00),Away,L,0,2,Lincoln City,"10,264",Jordan Willis,4_2_3_1,Brett Huxtable,168061,JR,6,3,Sunderland,Joel Lynch,19581,6.3,90,1,0,,0,0,0,23,0,67,0,0,2,0,0,0,0,0,1,1,0,1,0,Lincoln City 05/10/2019,DF
362,Matchweek 20,Sat,07/12/2019,15:00Â (02:00),Away,L,0,1,Gillingham,"5,401",Grant Leadbitter,3_4_1_2,Andy Woolmer,168157,PP,12,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Gillingham 07/12/2019,DF
363,Matchweek 28,Sat,18/01/2020,15:00Â (02:00),Away,W,1,0,MK Dons,"13,327",Max Power,3_4_3,Ben Toner,168254,PP,6,3,Sunderland,Joel Lynch,19581,7.4,90,2,1,,0,0,0,15,0,51,1,0,1,0,0,0,0,0,0,2,0,0,0,MK Dons 18/01/2020,DF
364,Matchweek 13,Tue,25/02/2020,19:45Â (06:45),Home,D,1,1,Fleetwood Town,"28,255",Max Power,3_4_3,Scott Oldham,168077,PP,7,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Fleetwood Town 25/02/2020,DF
365,Matchweek 35,Sat,22/02/2020,15:00Â (02:00),Home,W,3,0,Bristol Rovers,"31,541",Max Power,3_4_3,Ben Toner,168340,PP,5,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Bristol Rovers 22/02/2020,DF
366,Matchweek 34,Sat,15/02/2020,15:00Â (02:00),Away,W,1,0,Oxford United,"9,105",Max Power,3_4_3,Kevin Johnson,168325,PP,7,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Oxford United 15/02/2020,DF
367,Matchweek 14,Sat,19/10/2019,15:00Â (01:00),Away,L,0,1,Wycombe,"8,395",Grant Leadbitter,4_2_3_1,Kevin Johnson,168089,PP,9,3,Sunderland,Joel Lynch,19581,7.1,90,0,0,,0,0,0,34,0,66,1,2,1,0,0,0,0,0,1,0,0,0,0,Wycombe 19/10/2019,DF
368,Matchweek 15,Tue,22/10/2019,19:45Â (05:45),Home,W,5,0,Tranmere Rovers,"28,551",Max Power,4_2_3_1,Carl Boyeson,168100,PP,6,3,Sunderland,Joel Lynch,19581,7,90,0,0,,0,0,0,30,0,68,1,1,2,0,0,1,1,1,0,1,0,0,0,Tranmere Rovers 22/10/2019,DF
369,Matchweek 16,Sat,26/10/2019,15:00Â (01:00),Away,L,0,1,Shrewsbury,"8,117",Max Power,4_2_3_1,Jarred Gillett,168111,PP,10,3,Sunderland,Joel Lynch,19581,6.5,90,1,0,,0,0,0,43,0,75,0,0,2,0,0,0,0,1,0,1,0,1,0,Shrewsbury 26/10/2019,DF
370,Matchweek 17,Sat,02/11/2019,15:00Â (02:00),Home,W,1,0,Southend United,"30,407",Max Power,4_2_3_1,Trevor Kettle,168124,PP,7,3,Sunderland,Joel Lynch,19581,7.2,90,0,0,,0,0,0,48,0,87,0,0,2,0,0,0,0,0,1,1,0,0,0,Southend United 02/11/2019,DF
371,Matchweek 19,Sat,23/11/2019,15:00Â (02:00),Home,D,1,1,Coventry City,"29,809",Grant Leadbitter,4_3_3,Scott Oldham,168148,PP,12,3,Sunderland,Joel Lynch,19581,7.1,90,0,0,,0,0,0,36,0,73,1,1,1,0,0,0,0,0,1,2,0,0,0,Coventry City 23/11/2019,DF
372,Matchweek 7,Tue,26/11/2019,19:45Â (06:45),Home,L,1,2,Burton Albion,"26,538",Grant Leadbitter,4_2_3_1,Rob Lewis,168003,PP,10,3,Sunderland,Joel Lynch,19581,7.1,90,0,0,,0,0,0,33,0,63,2,1,6,0,0,0,0,0,0,1,0,0,0,Burton Albion 26/11/2019,DF
373,Matchweek 21,Sat,14/12/2019,15:00Â (02:00),Home,D,1,1,Blackpool,"30,595",Max Power,3_4_3,Oliver Yates,168172,PP,12,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Blackpool 14/12/2019,DF
374,Matchweek 23,Thu,26/12/2019,15:00Â (02:00),Home,D,0,0,Bolton,"33,821",Grant Leadbitter,3_4_3,Ross Joyce,168197,PP,15,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Bolton 26/12/2019,DF
375,Matchweek 25,Wed,01/01/2020,15:00Â (02:00),Away,D,1,1,Fleetwood Town,"4,011",Max Power,3_4_3,Anthony Backhouse,168215,PP,15,3,Sunderland,Joel Lynch,19581,7.3,90,2,0,,0,0,0,32,1,56,2,0,2,0,0,0,0,0,1,1,0,0,0,Fleetwood Town 01/01/2020,DF
376,Matchweek 24,Sun,29/12/2019,15:00Â (02:00),Away,W,2,1,Doncaster,"12,432",Max Power,3_4_3,Carl Boyeson,168202,PP,13,3,Sunderland,Joel Lynch,19581,6.9,90,0,0,,0,0,0,24,0,57,2,0,3,0,0,0,0,0,1,2,0,1,0,Doncaster 29/12/2019,DF
377,Matchweek 26,Sat,04/01/2020,15:00Â (02:00),Home,W,3,1,Lincoln City,"31,748",Max Power,3_4_3,Leigh Doughty,168233,PP,13,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Lincoln City 04/01/2020,DF
378,Matchweek 27,Sat,11/01/2020,15:00Â (02:00),Home,W,4,0,Wycombe,"29,331",Max Power,3_4_3,Andrew Davies,168245,PP,10,3,Sunderland,Joel Lynch,19581,6.8,45,0,0,,0,0,0,6,0,54,0,2,0,0,0,0,0,0,1,3,0,1,0,Wycombe 11/01/2020,DF
379,Matchweek 29,Fri,24/01/2020,19:45Â (06:45),Home,D,0,0,Doncaster,"30,251",Max Power,3_4_3,James Adcock,168269,PP,8,3,Sunderland,Joel Lynch,19581,7,90,1,0,,0,0,0,30,0,60,0,2,1,0,0,0,0,1,0,0,0,0,0,Doncaster 24/01/2020,DF
380,Matchweek 30,Wed,29/01/2020,19:45Â (06:45),Away,W,1,0,Tranmere Rovers,"6,850",Max Power,3_4_3,Anthony Coggins,168279,PP,7,3,Sunderland,Joel Lynch,19581,6.7,90,0,0,1,0,0,0,15,1,39,1,0,3,0,0,0,0,0,1,3,0,1,0,Tranmere Rovers 29/01/2020,DF
381,Matchweek 31,Sat,01/02/2020,15:00Â (02:00),Away,L,0,2,Portsmouth,"18,531",Max Power,3_4_3,Chris Sarginson,168290,PP,9,3,Sunderland,Joel Lynch,19581,6.6,90,0,0,,0,0,0,13,1,48,1,1,1,0,0,1,1,0,1,3,0,0,0,Portsmouth 01/02/2020,DF
382,Matchweek 32,Sat,08/02/2020,15:00Â (02:00),Home,W,1,0,Ipswich Town,"32,726",Max Power,3_4_3,Jeremy Simpson,168303,PP,8,,Sunderland,Joel Lynch,19581,,,,,,,,,,,,,,,,,,,,,,,,,Ipswich Town 08/02/2020,DF
